"ID","LocationISO2","VAT","TimeStamp","OEM","Category","CollectDTG","CollectedPrice","ConditionData","PriceConvertedUSD","CurrencyID","Description","LocationSpecific","ListingType","LocationCity","LocationCountry","CollectedOEM","CollectedModel","ModelYear","Notes","OptionalEquipmentIncluded","Qty","SellerCompany","SellerID","SellerNumberOfTransactions","SellerRating","SerialNumber","ShipsTo","NumberSold","SourceFilename","SourcePlatform","SourceType","SourceURL","CollectedTitle","ItemUserViewsData","ItemWatchers","Filename","MOSD","Date","Title","Model","ReqdDate","noOfTransactions","transactionMonths","noOfViews","locationCityFinal","locationStateFinal","locationCountryFinal","locationISO2Final","latitude","longitude","GeoRef","Tariff"
"4943872","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",150000,"Unknown","150000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/496074099.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4943873","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",135000,"Unknown","135000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/586205278.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4943874","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",48000,"Unknown","48000","USD","","NULL","","Ternopil","Ukraine","GE Healthcare","LightSpeed Ultra 8","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra-8/871697926.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra 8   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","Ukraine","UA","TBD","TBD","Ternopil Ukraine",1
"4943877","",0.81,"NULL","Siemens","CT","2018-03-24 00:00:00",59340,"Unknown","59340","USD","","NULL","","North Rhine-Westphalia","Germany","Siemens","SOMATOM Emotion 16","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/585462698.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","North Rhine-Westphalia Germany",0.98
"4943879","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",75000,"Unknown","75000","USD","","NULL","","Sumatera Utara","Indonesia","Siemens","SOMATOM Emotion 16","2012","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/585405638.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sumatera Utara Indonesia",0.95
"4943880","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",50000,"Unknown","50000","USD","","NULL","","Georgia","United States","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/651517664.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Georgia United States",1
"4943887","",1,"NULL","Philips","CT","2018-03-24 00:00:00",115000,"Unknown","115000","USD","","NULL","","Florida","United States","Philips","Brilliance 64-slice","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/471248906.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4943888","",0.81,"NULL","Philips","CT","2018-03-24 00:00:00",123625,"Unknown","123625","USD","","NULL","","Bucharest","Romania","Philips","Brilliance 64-slice","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/782409857.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Romania","RO","TBD","TBD","Bucharest Romania",0.98
"4943891","",0.81,"NULL","GE","CT","2018-03-24 00:00:00",197799,"Unknown","197799","USD","","NULL","","Bucharest","Romania","GE Healthcare","LightSpeed VCT 64","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/518250771.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Romania","RO","TBD","TBD","Bucharest Romania",0.98
"4943894","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",110000,"Unknown","110000","USD","","NULL","","Adana","Turkey","Siemens","SOMATOM Emotion 16","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/782434207.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Adana Turkey",1
"4943897","",0.82,"NULL","Philips","CT","2018-03-24 00:00:00",140000,"Unknown","140000","USD","","NULL","","Adana","Turkey","Philips","Brilliance 64-slice","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/385298538.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Turkey","TR","TBD","TBD","Adana Turkey",1
"4943902","",1,"NULL","GE","CT","2018-03-24 00:00:00",18000,"Unknown","18000","USD","","NULL","","California","United States","GE Healthcare","LightSpeed QXi","1999","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-qxi/226667122.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed QXi   ",2018-03-24,"NULL","Lightspeed QXi","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","California United States",1
"4943903","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",68000,"Unknown","68000","USD","","NULL","","Cambridgeshire","United Kingdom","Siemens","SOMATOM Emotion 16","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/382566547.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","Cambridgeshire United Kingdom",1
"4943909","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",52000,"Unknown","52000","USD","","NULL","","New York","United States","Siemens","SOMATOM Emotion 16","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/137824103.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","New York United States",1
"4943910","",0.77,"NULL","Siemens","CT","2018-03-24 00:00:00",76647,"Unknown","76647","USD","","NULL","","","Portugal","Siemens","SOMATOM Sensation 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/526626282.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Portugal","PT","TBD","TBD","Portugal",0.98
"4943913","",0.82,"NULL","GE","CT","2018-03-24 00:00:00",120000,"Unknown","120000","USD","","NULL","","Tamil Nadu","India","GE Healthcare","LightSpeed 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/362378825.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4943914","",0.9,"NULL","GE","CT","2018-03-24 00:00:00",45000,"Unknown","45000","USD","","NULL","","Bali","Indonesia","GE Healthcare","LightSpeed 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/670824006.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Bali Indonesia",0.95
"4943915","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",55000,"Unknown","55000","USD","","NULL","","Bali","Indonesia","Siemens","SOMATOM Sensation 16 Cardiac","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16-cardiac/296948129.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16 Cardiac   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Bali Indonesia",0.95
"4943917","",1,"NULL","GE","CT","2018-03-24 00:00:00",85000,"Unknown","85000","USD","","NULL","","Florida","United States","GE Healthcare","LightSpeed VCT 32","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-32/451251044.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 32   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4943919","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",80356,"Unknown","80356","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Emotion 6","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/551242334.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4943920","",0.92,"NULL","Siemens","CT","2018-03-24 00:00:00",39000,"Unknown","39000","USD","","NULL","","Sabah","Malaysia","Siemens","SOMATOM Emotion 6","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/370831806.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","Saba","BQ","TBD","TBD","Sabah Malaysia",1
"4943921","",0.92,"NULL","GE","CT","2018-03-24 00:00:00",57000,"Unknown","57000","USD","","NULL","","Sabah","Malaysia","GE Healthcare","LightSpeed VCT 64","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/181934587.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Saba","BQ","TBD","TBD","Sabah Malaysia",1
"4943922","",0.92,"NULL","Siemens","CT","2018-03-24 00:00:00",47000,"Unknown","47000","USD","","NULL","","Sabah","Malaysia","Siemens","SOMATOM Emotion 16","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/281934597.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Saba","BQ","TBD","TBD","Sabah Malaysia",1
"4943925","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",54600,"Unknown","54600","USD","","NULL","","California","United States","Siemens","SOMATOM Emotion 16","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/985785858.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","California United States",1
"4943935","",1,"NULL","Siemens","CT","2018-03-24 00:00:00",100,"Unknown","100","USD","","NULL","","Ohio","United States","Siemens","SOMATOM Emotion 16","2008","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/562309215.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Ohio United States",1
"4943941","",0.8,"NULL","GE","CT","2018-03-24 00:00:00",55000,"Unknown","55000","USD","","NULL","","Midlothian","United Kingdom","GE Healthcare","LightSpeed Ultra","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-ultra/370986746.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Ultra   ",2018-03-24,"NULL","Lightspeed Ultra","2018-03-24","TBD","TBD",NA,"TBD","TBD","United Kingdom","GB","TBD","TBD","Midlothian United Kingdom",1
"4943944","",0.81,"NULL","Siemens","CT","2018-03-24 00:00:00",75000,"Unknown","75000","USD","","NULL","","Bavaria","Germany","Siemens","Sensation 4 Advanced","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/sensation-4-advanced/670947566.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens Sensation 4 Advanced   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","Germany","DE","TBD","TBD","Bavaria Germany",0.98
"4943948","",1,"NULL","Philips","CT","2018-03-24 00:00:00",25000,"Unknown","25000","USD","","NULL","","Texas","United States","Philips","Brilliance 10-slice","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-10-slice/196827209.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 10-slice   ",2018-03-24,"NULL","Brilliance 10","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Texas United States",1
"4943953","",0.82,"NULL","Philips","CT","2018-03-24 00:00:00",325000,"Unknown","325000","USD","","NULL","","Tamil Nadu","India","Philips","Mx8000 16","2009","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/mx8000-16/462443565.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Mx8000 16   ",2018-03-24,"NULL","MX8000 16 Slice","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Tamil Nadu India",0.925
"4943956","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",142168,"Unknown","142168","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Emotion 16","2007","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/837439203.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4943960","",1,"NULL","GE","CT","2018-03-24 00:00:00",125000,"Unknown","125000","USD","","NULL","","Florida","United States","GE Healthcare","LightSpeed 16 Slice Extreme","2006","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16-slice-extreme/262484445.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16 Slice Extreme   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","United States","US","TBD","TBD","Florida United States",1
"4943967","",0.83,"NULL","Siemens","CT","2018-03-24 00:00:00",70000,"Unknown","70000","USD","","NULL","","Shanghai","China","Siemens","SOMATOM Sensation 4","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/950975814.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","China","CN","TBD","TBD","Shanghai China",0.95
"4943969","",0.8,"NULL","Siemens","CT","2018-03-24 00:00:00",111262,"Unknown","111262","USD","","NULL","","Île-de-France","France","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/828602122.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","France","FR","TBD","TBD","Île-de-France France",0.98
"4943971","",0.79,"NULL","GE","CT","2018-03-24 00:00:00",149586,"Unknown","149586","USD","","NULL","","Brussels","Belgium","GE Healthcare","LightSpeed 16","2002","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/738475493.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","Brussels Belgium",0.98
"4943974","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",258929,"Unknown","258929","USD","","NULL","","Delhi","India","Siemens","SOMATOM Sensation 16 Cardiac","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16-cardiac/272782496.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16 Cardiac   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Delhi India",0.925
"4943983","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",82000,"Unknown","82000","USD","","NULL","","Tyumen","Russia","Siemens","SOMATOM Emotion 16","2005","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/271247396.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Russia","RU","TBD","TBD","Tyumen Russia",0.99
"4943988","",0.83,"NULL","Siemens","CT","2018-03-24 00:00:00",93800,"Unknown","93800","USD","","NULL","","","China","Siemens","SOMATOM Sensation 16","2004","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/381972627.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","China","CN","TBD","TBD","China",0.95
"4943992","",0.79,"NULL","Siemens","CT","2018-03-24 00:00:00",135987,"Unknown","135987","USD","","NULL","","Brussels","Belgium","Siemens","SOMATOM Sensation 16","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-16/816274271.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 16   ",2018-03-24,"NULL","Sensation 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","Brussels Belgium",0.98
"4943995","",0.79,"NULL","GE","CT","2018-03-24 00:00:00",80356,"Unknown","80356","USD","","NULL","","Brussels","Belgium","GE Healthcare","LightSpeed Plus - H2","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-plus-h2/873363666.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed Plus - H2   ",2018-03-24,"NULL","Lightspeed Plus","2018-03-24","TBD","TBD",NA,"TBD","TBD","Belgium","BE","TBD","TBD","Brussels Belgium",0.98
"4943996","",0.82,"NULL","Siemens","CT","2018-03-24 00:00:00",110714,"Unknown","110714","USD","","NULL","","Delhi","India","Siemens","SOMATOM Sensation 4","2001","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-sensation-4/228372282.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Sensation 4   ",2018-03-24,"NULL","Sensation 4","2018-03-24","TBD","TBD",NA,"TBD","TBD","India","IN","TBD","TBD","Delhi India",0.925
"4944000","",0.95,"NULL","Siemens","CT","2018-03-24 00:00:00",58000,"Unknown","58000","USD","","NULL","","Ontario","Canada","Siemens","SOMATOM Emotion 16","2010","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-16/796584079.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 16   ",2018-03-24,"NULL","Emotion 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Canada","CA","TBD","TBD","Ontario Canada",1
"4944002","",0.92,"NULL","Siemens","CT","2018-03-24 00:00:00",75000,"Unknown","75000","USD","","NULL","","Tokyo","Japan","Siemens","SOMATOM Emotion 6","2003","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/743805844.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","Japan","JP","TBD","TBD","Tokyo Japan",1
"4944003","",0.9,"NULL","GE","CT","2018-03-24 00:00:00",53250,"Unknown","53250","USD","","NULL","","Sulawest Tenga","Indonesia","GE Healthcare","LightSpeed 16","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-16/885448628.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed 16   ",2018-03-24,"NULL","Lightspeed 16","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
"4944004","",0.9,"NULL","GE","CT","2018-03-24 00:00:00",43575,"Unknown","43575","USD","","NULL","","Sulawest Tenga","Indonesia","GE Healthcare","LightSpeed VCT 64","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/396633109.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
"4944005","",0.9,"NULL","Philips","CT","2018-03-24 00:00:00",62750,"Unknown","62750","USD","","NULL","","Sulawest Tenga","Indonesia","Philips","Brilliance 64-slice","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/philips/brilliance-64-slice/162749575.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Philips Brilliance 64-slice   ",2018-03-24,"NULL","Brilliance 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
"4944006","",0.9,"NULL","Siemens","CT","2018-03-24 00:00:00",39250,"Unknown","39250","USD","","NULL","","Sulawest Tenga","Indonesia","Siemens","SOMATOM Emotion 6","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/siemens/somatom-emotion-6/771139196.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner Siemens SOMATOM Emotion 6   ",2018-03-24,"NULL","Emotion 6","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
"4944007","",0.9,"NULL","GE","CT","2018-03-24 00:00:00",36570,"Unknown","36570","USD","","NULL","","Sulawest Tenga","Indonesia","GE Healthcare","LightSpeed VCT 64","","","",1,"","","","","","NULL","NULL","medicalDB180324.csv","Medwow","Website","http://www.medwow.com/used-ct-scanner/ge-healthcare/lightspeed-vct-64/418339311.item","NULL","NULL","NULL","medicalDB180324.csv","CT Scanner GE Healthcare LightSpeed VCT 64   ",2018-03-24,"NULL","Lightspeed VCT 64","2018-03-24","TBD","TBD",NA,"TBD","TBD","Indonesia","ID","TBD","TBD","Sulawest Tenga Indonesia",0.95
